"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","max.hierarchy","average.polity.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","18","1.0571428571428572","2","1.0606060606060606","0.18571428571428572","0.5928571428571429","35","4","1","16","1.0625","15","1.0666666666666667"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","14","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","21","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","22","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","15","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","19","1.1142857142857143","2","1.1290322580645162","0.15714285714285714","0.5928571428571429","35","4","1","16","1.125","15","1.1333333333333333"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","23","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","16","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","20","1.2","3","1.1724137931034482","0.12857142857142856","0.5928571428571429","35","4","1","16","1.25","15","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","24","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
