
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla-population","etla-hierarchy","tlac-population","tlac-hierarchy","ocot-population","ocot-hierarchy"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","32","2.185185185185185","0.24074074074074073","0.6666666666666666","27","12","2.0833333333333335","4","1.5","11","2.5454545454545454"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","70","2.108108108108108","0.25","0.6351351351351351","74","46","2.3043478260869565","16","1.875","12","1.6666666666666667"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","139","10.160550458715596","0.4065366972477064","0.6410550458715596","436","244","10.39344262295082","69","8.101449275362318","123","10.853658536585366"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","108","4.3875","0.25","0.634375","80","41","5.975609756097561","15","3.066666666666667","24","2.5"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","33","2","0.24","0.68","25","12","2.0833333333333335","6","2.1666666666666665","7","1.7142857142857142"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","34","2.16","0.24","0.68","25","12","2.3333333333333335","6","2.1666666666666665","7","1.8571428571428572"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","35","2.4","0.24","0.68","25","12","2.4166666666666665","6","2.6666666666666665","7","2.142857142857143"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","36","2.44","0.24","0.68","25","12","2.4166666666666665","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","37","2.44","0.24","0.68","25","12","2.4166666666666665","6","2.6666666666666665","7","2.2857142857142856"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","109","4.4875","0.25","0.6375","80","41","6.048780487804878","14","3.2142857142857144","25","2.64"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","115","7.2563106796116505","0.47524271844660193","0.6466019417475728","515","279","8.390681003584229","92","5.1521739130434785","144","6.402777777777778"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","38","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","39","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","40","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","41","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","42","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","43","2.4347826086956523","0.2391304347826087","0.6630434782608695","23","10","2.4","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","44","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","45","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","46","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","47","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","48","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","49","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","50","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","51","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","52","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","53","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","54","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","55","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","56","2.4782608695652173","0.2391304347826087","0.6630434782608695","23","10","2.5","6","2.6666666666666665","7","2.2857142857142856"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","71","2.452054794520548","0.25","0.6301369863013698","73","46","2.6739130434782608","14","2.2857142857142856","13","1.8461538461538463"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","110","4.55","0.25","0.6375","80","41","6.048780487804878","14","3.2142857142857144","25","2.84"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","128","4.361643835616438","0.37397260273972605","0.6458904109589041","365","201","4.557213930348259","59","3.4237288135593222","105","4.514285714285714"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","57","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","58","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","59","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","60","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","61","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","62","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","138","3.5707762557077625","0.25","0.6621004566210046","219","109","2.9724770642201834","49","4.1020408163265305","61","4.213114754098361"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","63","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","64","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","65","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","66","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","67","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","68","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","69","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","70","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","71","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","72","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","73","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","74","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","75","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","76","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","77","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","78","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","79","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","80","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","81","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","82","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","83","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","84","3.3043478260869565","0.2391304347826087","0.6630434782608695","23","10","3.1","6","3.6666666666666665","7","3.2857142857142856"
