
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","2.6296296296296298","0.24074074074074073","0.6296296296296297","27","12","2.8333333333333335","5","2","10","2.7"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","2.6296296296296298","0.24074074074074073","0.6296296296296297","27","12","2.8333333333333335","5","2","10","2.7"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","29","2.325","0.25","0.625","40","21","2.5238095238095237","5","1.8","14","2.2142857142857144"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.2142857142857144","0.25","0.625","28","13","2.4615384615384617","5","1.4","10","2.3"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","5","1.6551724137931034","0.23275862068965517","0.6293103448275862","29","17","1.7058823529411764","5","1.2","7","1.8571428571428572"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","30","2.35","0.25","0.61875","40","21","2.5714285714285716","5","1.8","14","2.2142857142857144"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","2.3157894736842106","0.2236842105263158","0.631578947368421","19","10","2.6","3","1.3333333333333333","6","2.3333333333333335"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.1538461538461537","0.25","0.5865384615384616","26","16","2.5","4","1.5","6","1.6666666666666667"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","2.375","0.2421875","0.625","32","15","2.466666666666667","5","2","12","2.4166666666666665"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","6","1.68","0.25","0.62","25","12","1.5","6","1.6666666666666667","7","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","31","2.375","0.25","0.61875","40","21","2.619047619047619","5","1.8","14","2.2142857142857144"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","2.375","0.2421875","0.6328125","32","15","2.466666666666667","5","2","12","2.4166666666666665"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.375","0.2421875","0.6328125","32","15","2.466666666666667","5","2","12","2.4166666666666665"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","32","2.375","0.25","0.61875","40","21","2.619047619047619","5","1.8","14","2.2142857142857144"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","33","2.375","0.25","0.61875","40","21","2.619047619047619","5","1.8","14","2.2142857142857144"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.1538461538461537","0.25","0.5865384615384616","26","16","2.5","4","1.5","6","1.6666666666666667"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","2.1923076923076925","0.25","0.5865384615384616","26","16","2.5625","4","1.5","6","1.6666666666666667"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.1818181818181817","0.23863636363636365","0.625","22","12","2.3333333333333335","3","1.3333333333333333","7","2.2857142857142856"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.4375","0.2421875","0.6328125","32","15","2.533333333333333","5","2","12","2.5"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","6","2.4166666666666665","0.24305555555555555","0.6111111111111112","36","22","2.727272727272727","3","1","11","2.1818181818181817"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.46875","0.2421875","0.6328125","32","15","2.6","5","2","12","2.5"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","2.1923076923076925","0.25","0.5961538461538461","26","17","2.4705882352941178","4","1.5","5","1.8"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","2.642857142857143","0.25","0.6428571428571429","28","16","2.8125","5","2.4","7","2.4285714285714284"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","34","2.425","0.25","0.625","40","21","2.6666666666666665","6","1.6666666666666667","13","2.3846153846153846"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","2.5","0.2421875","0.6328125","32","15","2.6","5","2","12","2.5833333333333335"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","2.5","0.2421875","0.6328125","32","15","2.6","5","2","12","2.5833333333333335"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","35","2.425","0.25","0.625","40","21","2.6666666666666665","6","1.6666666666666667","13","2.3846153846153846"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","2.5","0.2421875","0.640625","32","15","2.6","5","2","12","2.5833333333333335"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","1.88","0.25","0.61","25","13","1.8461538461538463","6","1.6666666666666667","6","2.1666666666666665"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","2.4411764705882355","0.25","0.6470588235294118","34","19","2.5789473684210527","6","2.1666666666666665","9","2.3333333333333335"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","6","1.9642857142857142","0.23214285714285715","0.625","28","16","2.125","5","1.2","7","2.142857142857143"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.607142857142857","0.25","0.625","28","13","2.4615384615384617","5","1.8","10","3.2"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","1.92","0.25","0.62","25","13","1.9230769230769231","6","1.6666666666666667","6","2.1666666666666665"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","2.5277777777777777","0.24305555555555555","0.6041666666666666","36","23","2.782608695652174","3","1.3333333333333333","10","2.3"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","27","3.235294117647059","0.25","0.5955882352941176","34","22","3.227272727272727","2","1.5","10","3.6"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","28","3.264705882352941","0.25","0.5955882352941176","34","22","3.272727272727273","2","1.5","10","3.6"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","2","0.25","0.62","25","13","2.076923076923077","6","1.6666666666666667","6","2.1666666666666665"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","29","2.9705882352941178","0.25","0.5955882352941176","34","22","3.227272727272727","2","1.5","10","2.7"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","2.638888888888889","0.24305555555555555","0.6041666666666666","36","23","2.9565217391304346","3","1.3333333333333333","10","2.3"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.4","0.2375","0.625","20","12","2.9166666666666665","3","1.3333333333333333","5","1.8"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","36","2.625","0.25","0.625","40","21","2.6666666666666665","6","1.8333333333333333","13","2.923076923076923"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","37","2.625","0.25","0.625","40","21","2.6666666666666665","6","1.8333333333333333","13","2.923076923076923"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.45","0.2375","0.625","20","12","3","3","1.3333333333333333","5","1.8"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","2.04","0.25","0.62","25","13","2.1538461538461537","6","1.6666666666666667","6","2.1666666666666665"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","2.638888888888889","0.24305555555555555","0.6111111111111112","36","22","3.0454545454545454","4","1.25","10","2.3"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","2.272727272727273","0.22727272727272727","0.625","22","13","2.769230769230769","3","1.3333333333333333","6","1.6666666666666667"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","1.96","0.25","0.62","25","13","2","6","1.6666666666666667","6","2.1666666666666665"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","2.8461538461538463","0.25","0.5961538461538461","26","17","3.411764705882353","4","1.75","5","1.8"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","38","2.404255319148936","0.25","0.6223404255319149","47","27","2.3333333333333335","6","1.8333333333333333","14","2.7857142857142856"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","19","2.8461538461538463","0.25","0.5961538461538461","26","17","3.411764705882353","4","1.75","5","1.8"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","20","2.8461538461538463","0.25","0.5961538461538461","26","17","3.411764705882353","4","1.75","5","1.8"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","30","2.627906976744186","0.25","0.5930232558139535","43","28","2.8214285714285716","2","1.5","13","2.3846153846153846"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","2.3181818181818183","0.22727272727272727","0.625","22","13","2.769230769230769","3","1.3333333333333333","6","1.8333333333333333"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","39","2.4468085106382977","0.25","0.6223404255319149","47","27","2.4074074074074074","6","1.8333333333333333","14","2.7857142857142856"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","2.04","0.25","0.62","25","13","2.1538461538461537","6","1.6666666666666667","6","2.1666666666666665"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","40","2.4680851063829787","0.25","0.6223404255319149","47","27","2.4444444444444446","6","1.8333333333333333","14","2.7857142857142856"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","2.7222222222222223","0.24305555555555555","0.6111111111111112","36","22","3.090909090909091","4","1.75","10","2.3"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.08","0.25","0.63","25","13","2.230769230769231","6","1.6666666666666667","6","2.1666666666666665"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","2.4285714285714284","0.23214285714285715","0.6428571428571429","28","16","2.625","5","1.4","7","2.7142857142857144"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","2.7777777777777777","0.24305555555555555","0.6111111111111112","36","22","3.1363636363636362","4","1.75","10","2.4"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","2.7777777777777777","0.24305555555555555","0.6111111111111112","36","22","3.1363636363636362","4","1.75","10","2.4"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.7777777777777777","0.24305555555555555","0.6111111111111112","36","22","3.1363636363636362","4","1.75","10","2.4"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","41","2.4893617021276597","0.25","0.6223404255319149","47","27","2.4814814814814814","6","1.8333333333333333","14","2.7857142857142856"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.857142857142857","0.25","0.6071428571428571","35","17","2.764705882352941","5","1.8","13","3.3846153846153846"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","42","2.4893617021276597","0.25","0.6223404255319149","47","27","2.4814814814814814","6","1.8333333333333333","14","2.7857142857142856"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","43","2.4893617021276597","0.25","0.6223404255319149","47","27","2.4814814814814814","6","1.8333333333333333","14","2.7857142857142856"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","44","2.5106382978723403","0.25","0.6170212765957447","47","27","2.5185185185185186","6","1.8333333333333333","14","2.7857142857142856"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","2.8285714285714287","0.25","0.6071428571428571","35","17","2.764705882352941","5","1.6","13","3.3846153846153846"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","2.0526315789473686","0.23684210526315788","0.6578947368421053","19","9","2.5555555555555554","3","1.3333333333333333","7","1.7142857142857142"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","2.4285714285714284","0.22321428571428573","0.6517857142857143","28","16","2.625","5","1.4","7","2.7142857142857144"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","45","2.5319148936170213","0.25","0.6170212765957447","47","27","2.5185185185185186","6","1.8333333333333333","14","2.857142857142857"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","19","3.1875","0.2421875","0.640625","32","15","3.2666666666666666","5","2.4","12","3.4166666666666665"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","46","2.5531914893617023","0.25","0.6170212765957447","47","27","2.5555555555555554","6","1.8333333333333333","14","2.857142857142857"
